Type,Name,URL,CRC,Size
FILE,Commodore Amiga CDTV - Applications - [ISO] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Applications/[ISO]/Commodore Amiga CDTV - Applications - [ISO]/Commodore Amiga CDTV - Applications - [ISO] (TOSEC-v2018-03-24_CM).dat,4139331362,1669
DIRECTORY,Entertainment,,,
DIRECTORY,Commodore Amiga CDTV - Entertainment,,,
FILE,Commodore Amiga CDTV - Entertainment (TOSEC-v2016-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Entertainment/Commodore Amiga CDTV - Entertainment/Commodore Amiga CDTV - Entertainment (TOSEC-v2016-07-02_CM).dat,426628468,5132
DIRECTORY,Games,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CDTV - Games - [IMG],,,
FILE,Commodore Amiga CDTV - Games - [IMG] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Games/[IMG]/Commodore Amiga CDTV - Games - [IMG]/Commodore Amiga CDTV - Games - [IMG] (TOSEC-v2018-03-25_CM).dat,666701368,15468
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Games - [ISO],,,
FILE,Commodore Amiga CDTV - Games - [ISO] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Games/[ISO]/Commodore Amiga CDTV - Games - [ISO]/Commodore Amiga CDTV - Games - [ISO] (TOSEC-v2018-03-24_CM).dat,2857630216,54941
DIRECTORY,[MDF],,,
DIRECTORY,Commodore Amiga CDTV - Games - [MDF],,,
FILE,Commodore Amiga CDTV - Games - [MDF] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Games/[MDF]/Commodore Amiga CDTV - Games - [MDF]/Commodore Amiga CDTV - Games - [MDF] (TOSEC-v2018-03-24_CM).dat,3171601279,1050
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga CDTV - Games - [BIN],,,
FILE,Commodore Amiga CDTV - Games - [BIN] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Games/[BIN]/Commodore Amiga CDTV - Games - [BIN]/Commodore Amiga CDTV - Games - [BIN] (TOSEC-v2018-03-24_CM).dat,1859355573,1652
DIRECTORY,Multimedia,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CDTV - Multimedia - [IMG],,,
FILE,Commodore Amiga CDTV - Multimedia - [IMG] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Multimedia/[IMG]/Commodore Amiga CDTV - Multimedia - [IMG]/Commodore Amiga CDTV - Multimedia - [IMG] (TOSEC-v2018-03-25_CM).dat,3391662795,9509
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Multimedia - [ISO],,,
FILE,Commodore Amiga CDTV - Multimedia - [ISO] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Multimedia/[ISO]/Commodore Amiga CDTV - Multimedia - [ISO]/Commodore Amiga CDTV - Multimedia - [ISO] (TOSEC-v2018-03-25_CM).dat,4127169803,31103
DIRECTORY,Compilations,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CDTV - Compilations - [IMG],,,
FILE,Commodore Amiga CDTV - Compilations - [IMG] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Compilations/[IMG]/Commodore Amiga CDTV - Compilations - [IMG]/Commodore Amiga CDTV - Compilations - [IMG] (TOSEC-v2018-03-24_CM).dat,3144439793,6291
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CDTV - Compilations - [ISO],,,
FILE,Commodore Amiga CDTV - Compilations - [ISO] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CDTV/Compilations/[ISO]/Commodore Amiga CDTV - Compilations - [ISO]/Commodore Amiga CDTV - Compilations - [ISO] (TOSEC-v2018-03-25_CM).dat,3568885747,20439
DIRECTORY,Amiga,,,
DIRECTORY,CD,,,
DIRECTORY,Homebrew,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga - CD - Homebrew - [IMG],,,
FILE,Commodore Amiga - CD - Homebrew - [IMG] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Homebrew/[IMG]/Commodore Amiga - CD - Homebrew - [IMG]/Commodore Amiga - CD - Homebrew - [IMG] (TOSEC-v2018-07-02_CM).dat,636951496,1292
DIRECTORY,Operating Systems,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga - CD - Operating Systems - [IMG],,,
FILE,Commodore Amiga - CD - Operating Systems - [IMG] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Operating Systems/[IMG]/Commodore Amiga - CD - Operating Systems - [IMG]/Commodore Amiga - CD - Operating Systems - [IMG] (TOSEC-v2019-09-07_CM).dat,1482162732,3373
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga - CD - Operating Systems - [ISO],,,
FILE,Commodore Amiga - CD - Operating Systems - [ISO] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Operating Systems/[ISO]/Commodore Amiga - CD - Operating Systems - [ISO]/Commodore Amiga - CD - Operating Systems - [ISO] (TOSEC-v2019-09-07_CM).dat,236043881,10810
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga - CD - Operating Systems - [BIN],,,
FILE,Commodore Amiga - CD - Operating Systems - [BIN] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Operating Systems/[BIN]/Commodore Amiga - CD - Operating Systems - [BIN]/Commodore Amiga - CD - Operating Systems - [BIN] (TOSEC-v2019-09-07_CM).dat,712464362,1053
DIRECTORY,Applications,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga - CD - Applications - [IMG],,,
FILE,Commodore Amiga - CD - Applications - [IMG] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Applications/[IMG]/Commodore Amiga - CD - Applications - [IMG]/Commodore Amiga - CD - Applications - [IMG] (TOSEC-v2018-07-02_CM).dat,3801941923,2371
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga - CD - Applications - [ISO],,,
FILE,Commodore Amiga - CD - Applications - [ISO] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Applications/[ISO]/Commodore Amiga - CD - Applications - [ISO]/Commodore Amiga - CD - Applications - [ISO] (TOSEC-v2019-09-07_CM).dat,3132788008,39630
DIRECTORY,Coverdiscs,,,
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga - CD - Coverdiscs - [ISO],,,
FILE,Commodore Amiga - CD - Coverdiscs - [ISO] (TOSEC-v2021-02-12_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Coverdiscs/[ISO]/Commodore Amiga - CD - Coverdiscs - [ISO]/Commodore Amiga - CD - Coverdiscs - [ISO] (TOSEC-v2021-02-12_CM).dat,1765941412,227320
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga - CD - Coverdiscs - [BIN],,,
FILE,Commodore Amiga - CD - Coverdiscs - [BIN] (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Coverdiscs/[BIN]/Commodore Amiga - CD - Coverdiscs - [BIN]/Commodore Amiga - CD - Coverdiscs - [BIN] (TOSEC-v2017-10-23_CM).dat,907930531,11916
DIRECTORY,Games,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga - CD - Games - [IMG],,,
FILE,Commodore Amiga - CD - Games - [IMG] (TOSEC-v2019-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Games/[IMG]/Commodore Amiga - CD - Games - [IMG]/Commodore Amiga - CD - Games - [IMG] (TOSEC-v2019-12-21_CM).dat,4111614321,1295
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga - CD - Games - [ISO],,,
FILE,Commodore Amiga - CD - Games - [ISO] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Games/[ISO]/Commodore Amiga - CD - Games - [ISO]/Commodore Amiga - CD - Games - [ISO] (TOSEC-v2019-09-07_CM).dat,1658140184,63770
DIRECTORY,[MDF],,,
DIRECTORY,Commodore Amiga - CD - Games - [MDF],,,
FILE,Commodore Amiga - CD - Games - [MDF] (TOSEC-v2018-07-03_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Games/[MDF]/Commodore Amiga - CD - Games - [MDF]/Commodore Amiga - CD - Games - [MDF] (TOSEC-v2018-07-03_CM).dat,3095416574,2129
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga - CD - Games - [BIN],,,
FILE,Commodore Amiga - CD - Games - [BIN] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Games/[BIN]/Commodore Amiga - CD - Games - [BIN]/Commodore Amiga - CD - Games - [BIN] (TOSEC-v2018-07-02_CM).dat,1404380335,1499
DIRECTORY,Multimedia,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga - CD - Multimedia - [IMG],,,
FILE,Commodore Amiga - CD - Multimedia - [IMG] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Multimedia/[IMG]/Commodore Amiga - CD - Multimedia - [IMG]/Commodore Amiga - CD - Multimedia - [IMG] (TOSEC-v2018-07-02_CM).dat,3352000978,5114
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga - CD - Multimedia - [ISO],,,
FILE,Commodore Amiga - CD - Multimedia - [ISO] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Multimedia/[ISO]/Commodore Amiga - CD - Multimedia - [ISO]/Commodore Amiga - CD - Multimedia - [ISO] (TOSEC-v2018-07-02_CM).dat,2537858709,49972
DIRECTORY,Compilations,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga - CD - Compilations - [IMG],,,
FILE,Commodore Amiga - CD - Compilations - [IMG] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Compilations/[IMG]/Commodore Amiga - CD - Compilations - [IMG]/Commodore Amiga - CD - Compilations - [IMG] (TOSEC-v2018-07-02_CM).dat,80238697,4333
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga - CD - Compilations - [ISO],,,
FILE,Commodore Amiga - CD - Compilations - [ISO] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Compilations/[ISO]/Commodore Amiga - CD - Compilations - [ISO]/Commodore Amiga - CD - Compilations - [ISO] (TOSEC-v2019-09-07_CM).dat,2302834954,134781
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga - CD - Compilations - [BIN],,,
FILE,Commodore Amiga - CD - Compilations - [BIN] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga/CD/Compilations/[BIN]/Commodore Amiga - CD - Compilations - [BIN]/Commodore Amiga - CD - Compilations - [BIN] (TOSEC-v2018-07-02_CM).dat,2816827209,1516
DIRECTORY,Amiga CD32,,,
DIRECTORY,Homebrew,,,
DIRECTORY,Games,,,
DIRECTORY,[NRG],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Games - [NRG],,,
FILE,Commodore Amiga CD32 - Homebrew - Games - [NRG] (TOSEC-v2014-10-28_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Games/[NRG]/Commodore Amiga CD32 - Homebrew - Games - [NRG]/Commodore Amiga CD32 - Homebrew - Games - [NRG] (TOSEC-v2014-10-28_CM).dat,1666055926,1197
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Games - [IMG],,,
FILE,Commodore Amiga CD32 - Homebrew - Games - [IMG] (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Games/[IMG]/Commodore Amiga CD32 - Homebrew - Games - [IMG]/Commodore Amiga CD32 - Homebrew - Games - [IMG] (TOSEC-v2012-07-22_CM).dat,536040380,2785
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Games - [ISO],,,
FILE,Commodore Amiga CD32 - Homebrew - Games - [ISO] (TOSEC-v2020-10-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Games/[ISO]/Commodore Amiga CD32 - Homebrew - Games - [ISO]/Commodore Amiga CD32 - Homebrew - Games - [ISO] (TOSEC-v2020-10-30_CM).dat,612626735,124633
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Games - [BIN],,,
FILE,Commodore Amiga CD32 - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Games/[BIN]/Commodore Amiga CD32 - Homebrew - Games - [BIN]/Commodore Amiga CD32 - Homebrew - Games - [BIN] (TOSEC-v2012-07-22_CM).dat,2648767228,6028
DIRECTORY,Multimedia,,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Multimedia,,,
FILE,Commodore Amiga CD32 - Homebrew - Multimedia (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Multimedia/Commodore Amiga CD32 - Homebrew - Multimedia/Commodore Amiga CD32 - Homebrew - Multimedia (TOSEC-v2012-07-22_CM).dat,3621191754,2391
DIRECTORY,Compilations,,,
DIRECTORY,[Multipart],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Compilations - [Multipart],,,
FILE,Commodore Amiga CD32 - Homebrew - Compilations - [Multipart] (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Compilations/[Multipart]/Commodore Amiga CD32 - Homebrew - Compilations - [Multipart]/Commodore Amiga CD32 - Homebrew - Compilations - [Multipart] (TOSEC-v2012-07-22_CM).dat,1131506758,1201
DIRECTORY,[NRG],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Compilations - [NRG],,,
FILE,Commodore Amiga CD32 - Homebrew - Compilations - [NRG] (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Compilations/[NRG]/Commodore Amiga CD32 - Homebrew - Compilations - [NRG]/Commodore Amiga CD32 - Homebrew - Compilations - [NRG] (TOSEC-v2012-07-22_CM).dat,2642255378,920
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Compilations - [IMG],,,
FILE,Commodore Amiga CD32 - Homebrew - Compilations - [IMG] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Compilations/[IMG]/Commodore Amiga CD32 - Homebrew - Compilations - [IMG]/Commodore Amiga CD32 - Homebrew - Compilations - [IMG] (TOSEC-v2018-07-02_CM).dat,3074552282,9277
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Compilations - [ISO],,,
FILE,Commodore Amiga CD32 - Homebrew - Compilations - [ISO] (TOSEC-v2018-07-02_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Compilations/[ISO]/Commodore Amiga CD32 - Homebrew - Compilations - [ISO]/Commodore Amiga CD32 - Homebrew - Compilations - [ISO] (TOSEC-v2018-07-02_CM).dat,682868930,22524
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga CD32 - Homebrew - Compilations - [BIN],,,
FILE,Commodore Amiga CD32 - Homebrew - Compilations - [BIN] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Homebrew/Compilations/[BIN]/Commodore Amiga CD32 - Homebrew - Compilations - [BIN]/Commodore Amiga CD32 - Homebrew - Compilations - [BIN] (TOSEC-v2018-03-24_CM).dat,232548697,3183
DIRECTORY,Educational,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CD32 - Educational - [IMG],,,
FILE,Commodore Amiga CD32 - Educational - [IMG] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Educational/[IMG]/Commodore Amiga CD32 - Educational - [IMG]/Commodore Amiga CD32 - Educational - [IMG] (TOSEC-v2018-03-24_CM).dat,934140885,1621
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CD32 - Educational - [ISO],,,
FILE,Commodore Amiga CD32 - Educational - [ISO] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Educational/[ISO]/Commodore Amiga CD32 - Educational - [ISO]/Commodore Amiga CD32 - Educational - [ISO] (TOSEC-v2018-03-25_CM).dat,1383393364,12746
DIRECTORY,Samplers,,,
DIRECTORY,Commodore Amiga CD32 - Samplers,,,
FILE,Commodore Amiga CD32 - Samplers (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Samplers/Commodore Amiga CD32 - Samplers/Commodore Amiga CD32 - Samplers (TOSEC-v2012-07-13_CM).dat,1223254177,1025
DIRECTORY,Demos,,,
DIRECTORY,Commodore Amiga CD32 - Demos,,,
FILE,Commodore Amiga CD32 - Demos (TOSEC-v2017-10-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Demos/Commodore Amiga CD32 - Demos/Commodore Amiga CD32 - Demos (TOSEC-v2017-10-23_CM).dat,284728182,1277
DIRECTORY,Applications,,,
DIRECTORY,Commodore Amiga CD32 - Applications,,,
FILE,Commodore Amiga CD32 - Applications (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Applications/Commodore Amiga CD32 - Applications/Commodore Amiga CD32 - Applications (TOSEC-v2018-03-24_CM).dat,1184342375,5841
DIRECTORY,Coverdiscs,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CD32 - Coverdiscs - [IMG],,,
FILE,Commodore Amiga CD32 - Coverdiscs - [IMG] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Coverdiscs/[IMG]/Commodore Amiga CD32 - Coverdiscs - [IMG]/Commodore Amiga CD32 - Coverdiscs - [IMG] (TOSEC-v2019-09-07_CM).dat,3655092457,16563
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CD32 - Coverdiscs - [ISO],,,
FILE,Commodore Amiga CD32 - Coverdiscs - [ISO] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Coverdiscs/[ISO]/Commodore Amiga CD32 - Coverdiscs - [ISO]/Commodore Amiga CD32 - Coverdiscs - [ISO] (TOSEC-v2018-03-25_CM).dat,1673098588,65376
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga CD32 - Coverdiscs - [BIN],,,
FILE,Commodore Amiga CD32 - Coverdiscs - [BIN] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Coverdiscs/[BIN]/Commodore Amiga CD32 - Coverdiscs - [BIN]/Commodore Amiga CD32 - Coverdiscs - [BIN] (TOSEC-v2018-03-24_CM).dat,1159510340,1197
DIRECTORY,Games,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CD32 - Games - [IMG],,,
FILE,Commodore Amiga CD32 - Games - [IMG] (TOSEC-v2019-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Games/[IMG]/Commodore Amiga CD32 - Games - [IMG]/Commodore Amiga CD32 - Games - [IMG] (TOSEC-v2019-12-21_CM).dat,2265155517,24097
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CD32 - Games - [ISO],,,
FILE,Commodore Amiga CD32 - Games - [ISO] (TOSEC-v2018-03-24_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Games/[ISO]/Commodore Amiga CD32 - Games - [ISO]/Commodore Amiga CD32 - Games - [ISO] (TOSEC-v2018-03-24_CM).dat,3425467952,320141
DIRECTORY,[BIN],,,
DIRECTORY,Commodore Amiga CD32 - Games - [BIN],,,
FILE,Commodore Amiga CD32 - Games - [BIN] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Games/[BIN]/Commodore Amiga CD32 - Games - [BIN]/Commodore Amiga CD32 - Games - [BIN] (TOSEC-v2019-09-07_CM).dat,536184339,2488
DIRECTORY,Multimedia,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CD32 - Multimedia - [IMG],,,
FILE,Commodore Amiga CD32 - Multimedia - [IMG] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Multimedia/[IMG]/Commodore Amiga CD32 - Multimedia - [IMG]/Commodore Amiga CD32 - Multimedia - [IMG] (TOSEC-v2019-09-07_CM).dat,48306502,4983
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CD32 - Multimedia - [ISO],,,
FILE,Commodore Amiga CD32 - Multimedia - [ISO] (TOSEC-v2018-03-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Multimedia/[ISO]/Commodore Amiga CD32 - Multimedia - [ISO]/Commodore Amiga CD32 - Multimedia - [ISO] (TOSEC-v2018-03-25_CM).dat,996487126,23186
DIRECTORY,Compilations,,,
DIRECTORY,[IMG],,,
DIRECTORY,Commodore Amiga CD32 - Compilations - [IMG],,,
FILE,Commodore Amiga CD32 - Compilations - [IMG] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Compilations/[IMG]/Commodore Amiga CD32 - Compilations - [IMG]/Commodore Amiga CD32 - Compilations - [IMG] (TOSEC-v2019-09-07_CM).dat,494839246,1684
DIRECTORY,[ISO],,,
DIRECTORY,Commodore Amiga CD32 - Compilations - [ISO],,,
FILE,Commodore Amiga CD32 - Compilations - [ISO] (TOSEC-v2019-09-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Commodore/Amiga CD32/Compilations/[ISO]/Commodore Amiga CD32 - Compilations - [ISO]/Commodore Amiga CD32 - Compilations - [ISO] (TOSEC-v2019-09-07_CM).dat,675399245,9496
DIRECTORY,ZAPiT Games,,,
DIRECTORY,Game Wave Family Entertainment System,,,
DIRECTORY,Games,,,
DIRECTORY,ZAPiT Games Game Wave Family Entertainment System - Games,,,
FILE,ZAPiT Games Game Wave Family Entertainment System - Games (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/ZAPiT Games/Game Wave Family Entertainment System/Games/ZAPiT Games Game Wave Family Entertainment System - Games/ZAPiT Games Game Wave Family Entertainment System - Games (TOSEC-v2014-07-01_CM).dat,3751823680,5632
DIRECTORY,Sony,,,
DIRECTORY,PlayStation Portable,,,
DIRECTORY,Homebrew,,,
DIRECTORY,Games,,,
DIRECTORY,[ISO],,,
DIRECTORY,Sony PlayStation Portable - Homebrew - Games - [ISO],,,
FILE,Sony PlayStation Portable - Homebrew - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sony/PlayStation Portable/Homebrew/Games/[ISO]/Sony PlayStation Portable - Homebrew - Games - [ISO]/Sony PlayStation Portable - Homebrew - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,752435817,1052
DIRECTORY,Samplers,,,
DIRECTORY,[ISO],,,
DIRECTORY,Sony PlayStation Portable - Samplers - [ISO],,,
