Type,Name,URL,CRC,Size
DIRECTORY,Luxor ABC 806 - Applications,,,
FILE,Luxor ABC 806 - Applications (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Luxor/ABC 806/Applications/Luxor ABC 806 - Applications/Luxor ABC 806 - Applications (TOSEC-v2018-03-08_CM).dat,3642226900,769
DIRECTORY,MITS,,,
DIRECTORY,Altair 8800,,,
DIRECTORY,Boot Loader,,,
DIRECTORY,MITS Altair 8800 - Boot Loader,,,
FILE,MITS Altair 8800 - Boot Loader (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Boot Loader/MITS Altair 8800 - Boot Loader/MITS Altair 8800 - Boot Loader (TOSEC-v2014-04-11_CM).dat,4176856836,1753
DIRECTORY,Firmware,,,
DIRECTORY,MITS Altair 8800 - Firmware,,,
FILE,MITS Altair 8800 - Firmware (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Firmware/MITS Altair 8800 - Firmware/MITS Altair 8800 - Firmware (TOSEC-v2014-04-11_CM).dat,1128029538,1153
DIRECTORY,Various,,,
DIRECTORY,[HEX],,,
DIRECTORY,MITS Altair 8800 - Various - [HEX],,,
FILE,MITS Altair 8800 - Various - [HEX] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Various/[HEX]/MITS Altair 8800 - Various - [HEX]/MITS Altair 8800 - Various - [HEX] (TOSEC-v2014-04-11_CM).dat,801491897,898
DIRECTORY,[DSK],,,
DIRECTORY,MITS Altair 8800 - Various - [DSK],,,
FILE,MITS Altair 8800 - Various - [DSK] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Various/[DSK]/MITS Altair 8800 - Various - [DSK]/MITS Altair 8800 - Various - [DSK] (TOSEC-v2014-04-11_CM).dat,3067153614,1046
DIRECTORY,[BIN],,,
DIRECTORY,MITS Altair 8800 - Various - [BIN],,,
FILE,MITS Altair 8800 - Various - [BIN] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Various/[BIN]/MITS Altair 8800 - Various - [BIN]/MITS Altair 8800 - Various - [BIN] (TOSEC-v2014-04-11_CM).dat,2603509534,851
DIRECTORY,Demos,,,
DIRECTORY,[BAS],,,
DIRECTORY,MITS Altair 8800 - Demos - [BAS],,,
FILE,MITS Altair 8800 - Demos - [BAS] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Demos/[BAS]/MITS Altair 8800 - Demos - [BAS]/MITS Altair 8800 - Demos - [BAS] (TOSEC-v2014-04-11_CM).dat,2635248668,1344
DIRECTORY,[BIN],,,
DIRECTORY,MITS Altair 8800 - Demos - [BIN],,,
FILE,MITS Altair 8800 - Demos - [BIN] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Demos/[BIN]/MITS Altair 8800 - Demos - [BIN]/MITS Altair 8800 - Demos - [BIN] (TOSEC-v2014-04-11_CM).dat,4113760189,848
DIRECTORY,Applications,,,
DIRECTORY,[BAS],,,
DIRECTORY,MITS Altair 8800 - Applications - [BAS],,,
FILE,MITS Altair 8800 - Applications - [BAS] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Applications/[BAS]/MITS Altair 8800 - Applications - [BAS]/MITS Altair 8800 - Applications - [BAS] (TOSEC-v2014-04-11_CM).dat,1433274560,1231
DIRECTORY,[CAS],,,
DIRECTORY,MITS Altair 8800 - Applications - [CAS],,,
FILE,MITS Altair 8800 - Applications - [CAS] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Applications/[CAS]/MITS Altair 8800 - Applications - [CAS]/MITS Altair 8800 - Applications - [CAS] (TOSEC-v2014-04-11_CM).dat,2885705090,871
DIRECTORY,[DSK],,,
DIRECTORY,MITS Altair 8800 - Applications - [DSK],,,
FILE,MITS Altair 8800 - Applications - [DSK] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Applications/[DSK]/MITS Altair 8800 - Applications - [DSK]/MITS Altair 8800 - Applications - [DSK] (TOSEC-v2014-04-11_CM).dat,1255256159,4014
DIRECTORY,[TAP],,,
DIRECTORY,MITS Altair 8800 - Applications - [TAP],,,
FILE,MITS Altair 8800 - Applications - [TAP] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Applications/[TAP]/MITS Altair 8800 - Applications - [TAP]/MITS Altair 8800 - Applications - [TAP] (TOSEC-v2014-04-11_CM).dat,888187830,871
DIRECTORY,[BIN],,,
DIRECTORY,MITS Altair 8800 - Applications - [BIN],,,
FILE,MITS Altair 8800 - Applications - [BIN] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Applications/[BIN]/MITS Altair 8800 - Applications - [BIN]/MITS Altair 8800 - Applications - [BIN] (TOSEC-v2014-04-11_CM).dat,4266567298,1902
DIRECTORY,Games,,,
DIRECTORY,[ROM],,,
DIRECTORY,MITS Altair 8800 - Games - [ROM],,,
FILE,MITS Altair 8800 - Games - [ROM] (TOSEC-v2021-07-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Games/[ROM]/MITS Altair 8800 - Games - [ROM]/MITS Altair 8800 - Games - [ROM] (TOSEC-v2021-07-25_CM).dat,3983423529,898
DIRECTORY,[BAS],,,
DIRECTORY,MITS Altair 8800 - Games - [BAS],,,
FILE,MITS Altair 8800 - Games - [BAS] (TOSEC-v2014-04-11_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Games/[BAS]/MITS Altair 8800 - Games - [BAS]/MITS Altair 8800 - Games - [BAS] (TOSEC-v2014-04-11_CM).dat,54479700,6779
DIRECTORY,[BIN],,,
DIRECTORY,MITS Altair 8800 - Games - [BIN],,,
FILE,MITS Altair 8800 - Games - [BIN] (TOSEC-v2021-07-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/MITS/Altair 8800/Games/[BIN]/MITS Altair 8800 - Games - [BIN]/MITS Altair 8800 - Games - [BIN] (TOSEC-v2021-07-25_CM).dat,4120740546,2572
DIRECTORY,APF,,,
DIRECTORY,M-1000,,,
DIRECTORY,Demos,,,
DIRECTORY,APF M-1000 - Demos,,,
FILE,APF M-1000 - Demos (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/M-1000/Demos/APF M-1000 - Demos/APF M-1000 - Demos (TOSEC-v2018-03-08_CM).dat,845687050,1088
DIRECTORY,Applications,,,
DIRECTORY,APF M-1000 - Applications,,,
FILE,APF M-1000 - Applications (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/M-1000/Applications/APF M-1000 - Applications/APF M-1000 - Applications (TOSEC-v2018-03-08_CM).dat,1931483153,2066
DIRECTORY,Games,,,
DIRECTORY,APF M-1000 - Games,,,
FILE,APF M-1000 - Games (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/M-1000/Games/APF M-1000 - Games/APF M-1000 - Games (TOSEC-v2018-03-08_CM).dat,2770946621,2923
DIRECTORY,Compilations,,,
DIRECTORY,Games,,,
DIRECTORY,APF M-1000 - Compilations - Games,,,
FILE,APF M-1000 - Compilations - Games (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/M-1000/Compilations/Games/APF M-1000 - Compilations - Games/APF M-1000 - Compilations - Games (TOSEC-v2018-03-08_CM).dat,305927958,2839
DIRECTORY,Imagination Machine,,,
DIRECTORY,Educational,,,
DIRECTORY,APF Imagination Machine - Educational,,,
FILE,APF Imagination Machine - Educational (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/Imagination Machine/Educational/APF Imagination Machine - Educational/APF Imagination Machine - Educational (TOSEC-v2018-03-08_CM).dat,2065204383,1669
DIRECTORY,Demos,,,
DIRECTORY,APF Imagination Machine - Demos,,,
FILE,APF Imagination Machine - Demos (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/Imagination Machine/Demos/APF Imagination Machine - Demos/APF Imagination Machine - Demos (TOSEC-v2018-03-08_CM).dat,3235502219,1168
DIRECTORY,Applications,,,
DIRECTORY,APF Imagination Machine - Applications,,,
FILE,APF Imagination Machine - Applications (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/Imagination Machine/Applications/APF Imagination Machine - Applications/APF Imagination Machine - Applications (TOSEC-v2018-03-08_CM).dat,1383627478,5967
DIRECTORY,Games,,,
DIRECTORY,APF Imagination Machine - Games,,,
FILE,APF Imagination Machine - Games (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/Imagination Machine/Games/APF Imagination Machine - Games/APF Imagination Machine - Games (TOSEC-v2018-03-08_CM).dat,1979747598,23146
DIRECTORY,Compilations,,,
DIRECTORY,Various,,,
DIRECTORY,APF Imagination Machine - Compilations - Various,,,
FILE,APF Imagination Machine - Compilations - Various (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/Imagination Machine/Compilations/Various/APF Imagination Machine - Compilations - Various/APF Imagination Machine - Compilations - Various (TOSEC-v2018-03-08_CM).dat,3568259209,1448
DIRECTORY,Games,,,
DIRECTORY,APF Imagination Machine - Compilations - Games,,,
FILE,APF Imagination Machine - Compilations - Games (TOSEC-v2018-03-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/APF/Imagination Machine/Compilations/Games/APF Imagination Machine - Compilations - Games/APF Imagination Machine - Compilations - Games (TOSEC-v2018-03-08_CM).dat,1213970458,2769
DIRECTORY,UNIVAC,,,
DIRECTORY,Series 90,,,
DIRECTORY,Operating Systems,,,
DIRECTORY,UNIVAC Series 90 - Operating Systems,,,
FILE,UNIVAC Series 90 - Operating Systems (TOSEC-v2017-04-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/UNIVAC/Series 90/Operating Systems/UNIVAC Series 90 - Operating Systems/UNIVAC Series 90 - Operating Systems (TOSEC-v2017-04-05_CM).dat,2259020143,866
DIRECTORY,Texas Instruments,,,
DIRECTORY,TI-83,,,
DIRECTORY,Modules,,,
DIRECTORY,Ion,,,
DIRECTORY,Texas Instruments TI-83 - Modules - Ion,,,
FILE,Texas Instruments TI-83 - Modules - Ion (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Modules/Ion/Texas Instruments TI-83 - Modules - Ion/Texas Instruments TI-83 - Modules - Ion (TOSEC-v2014-06-30_CM).dat,4074695430,14061
DIRECTORY,Firmware,,,
DIRECTORY,Texas Instruments TI-83 - Firmware,,,
FILE,Texas Instruments TI-83 - Firmware (TOSEC-v2014-06-03_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Firmware/Texas Instruments TI-83 - Firmware/Texas Instruments TI-83 - Firmware (TOSEC-v2014-06-03_CM).dat,746221057,3197
DIRECTORY,Demos,,,
DIRECTORY,Texas Instruments TI-83 - Demos,,,
FILE,Texas Instruments TI-83 - Demos (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Demos/Texas Instruments TI-83 - Demos/Texas Instruments TI-83 - Demos (TOSEC-v2014-06-30_CM).dat,1780054769,162630
DIRECTORY,Applications,,,
DIRECTORY,Texas Instruments TI-83 - Applications,,,
FILE,Texas Instruments TI-83 - Applications (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Applications/Texas Instruments TI-83 - Applications/Texas Instruments TI-83 - Applications (TOSEC-v2014-06-30_CM).dat,2134573394,1249877
DIRECTORY,Games,,,
DIRECTORY,Texas Instruments TI-83 - Games,,,
FILE,Texas Instruments TI-83 - Games (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Games/Texas Instruments TI-83 - Games/Texas Instruments TI-83 - Games (TOSEC-v2022-06-08_CM).dat,1039806239,1319075
DIRECTORY,Shells,,,
DIRECTORY,Texas Instruments TI-83 - Shells,,,
FILE,Texas Instruments TI-83 - Shells (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Shells/Texas Instruments TI-83 - Shells/Texas Instruments TI-83 - Shells (TOSEC-v2014-06-30_CM).dat,2217304608,43826
DIRECTORY,Sources,,,
DIRECTORY,Texas Instruments TI-83 - Sources,,,
FILE,Texas Instruments TI-83 - Sources (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Sources/Texas Instruments TI-83 - Sources/Texas Instruments TI-83 - Sources (TOSEC-v2014-06-30_CM).dat,1151883964,16959
DIRECTORY,Compilations,,,
DIRECTORY,Applications,,,
DIRECTORY,Texas Instruments TI-83 - Compilations - Applications,,,
FILE,Texas Instruments TI-83 - Compilations - Applications (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Compilations/Applications/Texas Instruments TI-83 - Compilations - Applications/Texas Instruments TI-83 - Compilations - Applications (TOSEC-v2014-06-30_CM).dat,998891002,41152
DIRECTORY,Games,,,
DIRECTORY,Texas Instruments TI-83 - Compilations - Games,,,
FILE,Texas Instruments TI-83 - Compilations - Games (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-83/Compilations/Games/Texas Instruments TI-83 - Compilations - Games/Texas Instruments TI-83 - Compilations - Games (TOSEC-v2014-06-30_CM).dat,1308916793,24699
DIRECTORY,TI-99 4A,,,
DIRECTORY,Command Modules,,,
DIRECTORY,Texas Instruments TI-99 4A - Command Modules,,,
FILE,Texas Instruments TI-99 4A - Command Modules (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-99 4A/Command Modules/Texas Instruments TI-99 4A - Command Modules/Texas Instruments TI-99 4A - Command Modules (TOSEC-v2014-06-30_CM).dat,1950301872,125246
DIRECTORY,Various,,,
DIRECTORY,Texas Instruments TI-99 4A - Various,,,
FILE,Texas Instruments TI-99 4A - Various (TOSEC-v2014-06-06_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-99 4A/Various/Texas Instruments TI-99 4A - Various/Texas Instruments TI-99 4A - Various (TOSEC-v2014-06-06_CM).dat,1524383141,558976
DIRECTORY,Applications,,,
DIRECTORY,Texas Instruments TI-99 4A - Applications,,,
FILE,Texas Instruments TI-99 4A - Applications (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-99 4A/Applications/Texas Instruments TI-99 4A - Applications/Texas Instruments TI-99 4A - Applications (TOSEC-v2022-12-21_CM).dat,2129293000,3523
DIRECTORY,Games,,,
DIRECTORY,[EA5],,,
DIRECTORY,Texas Instruments TI-99 4A - Games - [EA5],,,
FILE,Texas Instruments TI-99 4A - Games - [EA5] (TOSEC-v2022-12-21_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-99 4A/Games/[EA5]/Texas Instruments TI-99 4A - Games - [EA5]/Texas Instruments TI-99 4A - Games - [EA5] (TOSEC-v2022-12-21_CM).dat,3699753059,9501
DIRECTORY,[DSK],,,
DIRECTORY,Texas Instruments TI-99 4A - Games - [DSK],,,
FILE,Texas Instruments TI-99 4A - Games - [DSK] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-99 4A/Games/[DSK]/Texas Instruments TI-99 4A - Games - [DSK]/Texas Instruments TI-99 4A - Games - [DSK] (TOSEC-v2022-06-08_CM).dat,2572020846,2468
DIRECTORY,[BIN],,,
DIRECTORY,Texas Instruments TI-99 4A - Games - [BIN],,,
FILE,Texas Instruments TI-99 4A - Games - [BIN] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-99 4A/Games/[BIN]/Texas Instruments TI-99 4A - Games - [BIN]/Texas Instruments TI-99 4A - Games - [BIN] (TOSEC-v2022-06-08_CM).dat,2195635127,1446
DIRECTORY,TI-89,,,
DIRECTORY,Firmware,,,
DIRECTORY,Texas Instruments TI-89 - Firmware,,,
FILE,Texas Instruments TI-89 - Firmware (TOSEC-v2014-06-03_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-89/Firmware/Texas Instruments TI-89 - Firmware/Texas Instruments TI-89 - Firmware (TOSEC-v2014-06-03_CM).dat,2308770214,7849
DIRECTORY,TI-86,,,
DIRECTORY,Firmware,,,
DIRECTORY,Texas Instruments TI-86 - Firmware,,,
FILE,Texas Instruments TI-86 - Firmware (TOSEC-v2014-06-03_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-86/Firmware/Texas Instruments TI-86 - Firmware/Texas Instruments TI-86 - Firmware (TOSEC-v2014-06-03_CM).dat,2051285852,2420
DIRECTORY,Games,,,
DIRECTORY,Texas Instruments TI-86 - Games,,,
FILE,Texas Instruments TI-86 - Games (TOSEC-v2021-07-25_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-86/Games/Texas Instruments TI-86 - Games/Texas Instruments TI-86 - Games (TOSEC-v2021-07-25_CM).dat,3229030265,1551
DIRECTORY,TI-73,,,
DIRECTORY,Firmware,,,
DIRECTORY,Texas Instruments TI-73 - Firmware,,,
FILE,Texas Instruments TI-73 - Firmware (TOSEC-v2014-06-03_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-73/Firmware/Texas Instruments TI-73 - Firmware/Texas Instruments TI-73 - Firmware (TOSEC-v2014-06-03_CM).dat,935806536,943
DIRECTORY,Demos,,,
DIRECTORY,Texas Instruments TI-73 - Demos,,,
FILE,Texas Instruments TI-73 - Demos (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-73/Demos/Texas Instruments TI-73 - Demos/Texas Instruments TI-73 - Demos (TOSEC-v2014-06-30_CM).dat,1375855627,2050
DIRECTORY,Applications,,,
DIRECTORY,Texas Instruments TI-73 - Applications,,,
FILE,Texas Instruments TI-73 - Applications (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-73/Applications/Texas Instruments TI-73 - Applications/Texas Instruments TI-73 - Applications (TOSEC-v2014-06-30_CM).dat,801187340,37654
DIRECTORY,Games,,,
DIRECTORY,Texas Instruments TI-73 - Games,,,
FILE,Texas Instruments TI-73 - Games (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-73/Games/Texas Instruments TI-73 - Games/Texas Instruments TI-73 - Games (TOSEC-v2014-06-30_CM).dat,3241245241,36090
DIRECTORY,Shells,,,
DIRECTORY,Texas Instruments TI-73 - Shells,,,
FILE,Texas Instruments TI-73 - Shells (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-73/Shells/Texas Instruments TI-73 - Shells/Texas Instruments TI-73 - Shells (TOSEC-v2014-06-30_CM).dat,1092850343,4208
DIRECTORY,Sources,,,
DIRECTORY,Texas Instruments TI-73 - Sources,,,
FILE,Texas Instruments TI-73 - Sources (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-73/Sources/Texas Instruments TI-73 - Sources/Texas Instruments TI-73 - Sources (TOSEC-v2014-06-30_CM).dat,3420433263,2056
DIRECTORY,TI-80,,,
DIRECTORY,Demos,,,
DIRECTORY,Texas Instruments TI-80 - Demos,,,
FILE,Texas Instruments TI-80 - Demos (TOSEC-v2020-07-12_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-80/Demos/Texas Instruments TI-80 - Demos/Texas Instruments TI-80 - Demos (TOSEC-v2020-07-12_CM).dat,4113120577,3072
DIRECTORY,Applications,,,
DIRECTORY,Texas Instruments TI-80 - Applications,,,
FILE,Texas Instruments TI-80 - Applications (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-80/Applications/Texas Instruments TI-80 - Applications/Texas Instruments TI-80 - Applications (TOSEC-v2014-06-30_CM).dat,2485755975,20229
DIRECTORY,Games,,,
DIRECTORY,Texas Instruments TI-80 - Games,,,
FILE,Texas Instruments TI-80 - Games (TOSEC-v2014-06-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC/Texas Instruments/TI-80/Games/Texas Instruments TI-80 - Games/Texas Instruments TI-80 - Games (TOSEC-v2014-06-30_CM).dat,3417254158,12532
